order_id,customer_id,customer_name,customer_email,customer_age,customer_gender,customer_city,customer_state,registration_date,order_date,order_status,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_percent,shipping_cost,payment_method,device_type,rating,review_text,is_returned,delivery_days
ORD0008683,CUST01991,Vinay Jain,vinay.jain784@hotmail.com,69,Male,Surat,Gujarat,2021-08-09,2023-10-18,Cancelled,PROD8501,Bajaj Home Decor Max G9,Home & Kitchen,Home Decor,Bajaj,12552.17,6,0.0,183.09,Debit Card,Desktop,,,False,5
ORD0008665,CUST01152,Manoj Ghosh,manoj.ghosh331@hotmail.com,41,Male,Nagpur,Maharashtra,2021-05-05,2023-10-18,Returned,PROD7304,Bosch Storage Premium Z5,Home & Kitchen,Storage,Bosch,22488.95,7,0.0,122.04,Net Banking,Mobile,,,True,14
ORD0000949,CUST00782,Priya Sharma,priya.sharma714@gmail.com,49,Male,Noida,Uttar Pradesh,2021-12-15,2023-10-18,Pending,PROD9273,Puma Women's Clothing Ultra R6,Fashion,Women's Clothing,Puma,5982.21,5,30.0,86.95,Wallet,Tablet,,,False,8
ORD0004932,CUST00031,Aisha Tiwari,aisha.tiwari415@outlook.com,61,Female,Bhopal,Madhya Pradesh,2021-07-13,2023-10-18,Completed,PROD1524,Lenovo Smart Watches Elite X1,Electronics,Smart Watches,Lenovo,127660.47,8,25.0,17.99,UPI,Desktop,4.0,Sound quality is superb.,False,15
ORD0006811,CUST02028,Amara Das,amara.das735@gmail.com,25,Male,Hyderabad,Telangana,2021-11-06,2023-10-18,Returned,PROD4102,HP Smart Watches Premium K8,Electronics,Smart Watches,HP,36776.96,4,10.0,135.0,Wallet,Desktop,,,True,14
ORD0004184,CUST00582,Manish Mishra,manish.mishra563@hotmail.com,57,Female,Lucknow,Uttar Pradesh,2021-12-01,2023-10-18,Completed,PROD6841,Adidas Women's Clothing Premium R6,Fashion,Women's Clothing,Adidas,10258.1,8,5.0,3.79,UPI,Mobile,3.0,,False,12
ORD0001246,CUST00456,Harsha Rao,harsha.rao386@outlook.com,39,Female,Gurgaon,Haryana,2021-07-28,2023-10-18,Returned,PROD3432,H&M Accessories Max M4,Fashion,Accessories,H&M,4442.49,9,0.0,150.47,Net Banking,Mobile,,,True,8
ORD0006019,CUST00780,Pooja Singh,pooja.singh320@outlook.com,29,Female,Mumbai,Maharashtra,2021-02-12,2023-10-18,Pending,PROD7911,Whirlpool Home Decor Max S2,Home & Kitchen,Home Decor,Whirlpool,11478.14,2,10.0,199.48,COD,Desktop,,,False,14
ORD0001682,CUST01490,Saurabh Shah,saurabh.shah796@outlook.com,47,Female,Patna,Bihar,2021-11-22,2023-10-18,Pending,PROD8613,Samsung Cameras Pro G9,Electronics,Cameras,Samsung,29676.25,9,10.0,0.11,Debit Card,Mobile,,,False,15
ORD0000815,CUST00726,Kavya Bose,kavya.bose882@hotmail.com,61,Female,Coimbatore,Tamil Nadu,2021-09-28,2023-10-18,Completed,PROD8659,Dell Headphones Smart A7,Electronics,Headphones,Dell,22571.16,7,0.0,129.99,COD,Mobile,4.0,Highly recommend this product.,False,9
ORD0004827,CUST01399,Umesh Yadav,umesh.yadav829@gmail.com,36,Female,Kanpur,Uttar Pradesh,2021-07-29,2023-10-18,Returned,PROD2455,L'Oreal Makeup Plus G9,Beauty,Makeup,L'Oreal,1433.62,9,25.0,53.55,Net Banking,Mobile,,,True,2
ORD0001257,CUST00895,Nandini Sharma,nandini.sharma517@hotmail.com,40,Female,Agra,Uttar Pradesh,2021-05-19,2023-10-18,Cancelled,PROD8214,Nike Bags Eco G9,Fashion,Bags,Nike,6677.48,3,30.0,50.77,Credit Card,Mobile,,,False,15
ORD0002746,CUST01184,Lakshmi Mishra,lakshmi.mishra261@gmail.com,31,Female,Mumbai,Maharashtra,2021-06-28,2023-10-18,Completed,PROD3365,HP Headphones Classic G9,Electronics,Headphones,HP,886.26,4,20.0,100.8,Debit Card,Mobile,5.0,Sound quality is superb.,False,11
ORD0008453,CUST01473,Manoj Chauhan,manoj.chauhan284@gmail.com,46,Male,Coimbatore,Tamil Nadu,2021-02-09,2023-10-18,Completed,PROD5190,Puma Fitness Equipment Eco A7,Sports,Fitness Equipment,Puma,1401.92,4,0.0,190.56,Debit Card,Mobile,5.0,Worth every rupee.,False,10
ORD0009186,CUST01366,Varun Joshi,varun.joshi394@hotmail.com,39,Male,Hyderabad,Telangana,2021-12-08,2023-10-18,Returned,PROD4062,Puma Yoga & Meditation Premium K8,Sports,Yoga & Meditation,Puma,24341.99,7,25.0,71.84,Debit Card,Tablet,,,True,7
ORD0003676,CUST01064,Rajan Chatterjee,rajan.chatterjee198@yahoo.com,43,Male,Jaipur,Rajasthan,2021-10-01,2023-10-18,Completed,PROD4010,Sony Smart Watches Plus A7,Electronics,Smart Watches,Sony,85396.87,5,0.0,102.45,Debit Card,Mobile,3.0,Sound quality is superb.,False,9
ORD0002603,CUST00419,Tanvi Chauhan,tanvi.chauhan270@gmail.com,44,Male,Chandigarh,Punjab,2021-07-29,2023-10-18,Pending,PROD5550,Zara Jewellery Pro T10,Fashion,Jewellery,Zara,5714.49,7,0.0,0.94,COD,Mobile,,,False,8
ORD0007445,CUST01560,Deepak Singh,deepak.singh145@outlook.com,43,Male,Jaipur,Rajasthan,2021-06-21,2023-10-18,Pending,PROD8738,Biotique Fragrances Ultra A7,Beauty,Fragrances,Biotique,1022.77,8,0.0,19.78,Credit Card,Mobile,,,False,9
ORD0001325,CUST01553,Manish Patel,manish.patel333@gmail.com,29,Male,Lucknow,Uttar Pradesh,2021-05-21,2023-10-18,Pending,PROD8784,Apple Smart Watches Classic K8,Electronics,Smart Watches,Apple,33007.68,6,25.0,30.76,Credit Card,Mobile,,,False,9
ORD0001648,CUST00924,Sneha Tiwari,sneha.tiwari831@hotmail.com,22,Female,Coimbatore,Tamil Nadu,2021-10-29,2023-10-19,Completed,PROD7973,Levi's Accessories Ultra R6,Fashion,Accessories,Levi's,9709.56,2,5.0,176.22,Debit Card,Mobile,3.0,Comfortable and stylish.,False,11
ORD0007444,CUST00561,Suresh Mishra,suresh.mishra742@outlook.com,41,Female,Lucknow,Uttar Pradesh,2021-02-21,2023-10-19,Completed,PROD1460,UCB Accessories Premium T10,Fashion,Accessories,UCB,14862.73,1,20.0,151.57,Wallet,Mobile,,Loved the colour.,False,4
ORD0008843,CUST00263,Karan Banerjee,karan.banerjee780@hotmail.com,50,Female,Agra,Uttar Pradesh,2021-11-10,2023-10-19,Completed,PROD8777,Adidas Men's Clothing Premium G9,Fashion,Men's Clothing,Adidas,10569.51,3,0.0,118.55,UPI,Mobile,2.0,Loved the colour.,False,13
ORD0004794,CUST00283,Vishal Srivastava,vishal.srivastava710@gmail.com,35,Female,Kanpur,Uttar Pradesh,2021-12-16,2023-10-19,Completed,PROD5488,UCB Footwear Classic M4,Fashion,Footwear,UCB,2425.03,7,10.0,41.69,COD,Mobile,5.0,Comfortable and stylish.,False,13
ORD0004825,CUST00350,Rajan Tiwari,rajan.tiwari572@gmail.com,20,Male,Hyderabad,Telangana,2021-05-05,2023-10-19,Completed,PROD3795,Nike Bags Eco M4,Fashion,Bags,Nike,9578.72,6,15.0,156.54,UPI,Desktop,2.0,Perfect for casual wear.,False,2
ORD0004609,CUST00239,Amara Sharma,amara.sharma567@outlook.com,49,Male,Kanpur,Uttar Pradesh,2021-04-06,2023-10-19,Cancelled,PROD3425,Puma Outdoor Sports Smart S2,Sports,Outdoor Sports,Puma,17018.21,1,20.0,58.43,Credit Card,Mobile,,,False,12
ORD0000708,CUST02305,Swati Chauhan,swati.chauhan303@gmail.com,45,Female,Coimbatore,Tamil Nadu,2021-10-27,2023-10-19,Cancelled,PROD9283,Maybelline Haircare Plus Z5,Beauty,Haircare,Maybelline,1594.11,6,0.0,154.6,Net Banking,Desktop,,,False,13
ORD0008832,CUST00049,Ayaan Reddy,ayaan.reddy381@hotmail.com,56,Male,Kochi,Kerala,2021-08-03,2023-10-19,Returned,PROD1782,Bosch Furniture Plus T10,Home & Kitchen,Furniture,Bosch,34974.24,1,0.0,80.7,Net Banking,Mobile,,,True,7
ORD0007303,CUST00568,Harsha Mehta,harsha.mehta207@hotmail.com,37,Male,Jaipur,Rajasthan,2021-11-15,2023-10-19,Pending,PROD4982,Apple Cameras Pro A7,Electronics,Cameras,Apple,19799.51,9,0.0,145.92,UPI,Desktop,,,False,11
ORD0004014,CUST01620,Arjun Chauhan,arjun.chauhan56@outlook.com,68,Female,Kanpur,Uttar Pradesh,2021-03-17,2023-10-19,Completed,PROD7875,Adidas Team Sports Premium X1,Sports,Team Sports,Adidas,20049.62,9,25.0,189.11,UPI,Desktop,4.0,Durable and sturdy.,False,12
ORD0008647,CUST00391,Aditi Patel,aditi.patel203@outlook.com,41,Male,Kochi,Kerala,2021-05-30,2023-10-19,Completed,PROD3991,Mango Men's Clothing Max V3,Fashion,Men's Clothing,Mango,7983.46,9,0.0,60.93,Net Banking,Tablet,5.0,Nice quality fabric.,False,11
ORD0005642,CUST00669,Kavya Mishra,kavya.mishra915@hotmail.com,42,Female,Kochi,Kerala,2021-04-02,2023-10-19,Cancelled,PROD8690,Mango Accessories Ultra A7,Fashion,Accessories,Mango,2389.13,3,0.0,53.01,UPI,Desktop,,,False,15
ORD0000648,CUST00198,Mohit Sharma,mohit.sharma455@outlook.com,50,Male,Ahmedabad,Gujarat,2021-03-31,2023-10-20,Completed,PROD3818,Dell TV & Monitors Lite S2,Electronics,TV & Monitors,Dell,50397.61,1,20.0,121.43,UPI,Desktop,5.0,Sound quality is superb.,False,9
ORD0005197,CUST00498,Tanvi Kumar,tanvi.kumar945@outlook.com,40,Male,Bangalore,Karnataka,2021-06-26,2023-10-20,Completed,PROD8530,Biotique Makeup Eco A7,Beauty,Makeup,Biotique,1053.0,3,0.0,159.64,Debit Card,Desktop,5.0,,False,9
ORD0009311,CUST00927,Varun Singh,varun.singh752@gmail.com,27,Female,Chennai,Tamil Nadu,2021-08-25,2023-10-20,Completed,PROD7140,Levi's Accessories Classic Z5,Fashion,Accessories,Levi's,2768.24,7,10.0,132.29,UPI,Desktop,5.0,,False,9
ORD0009957,CUST02601,Shivam Patel,shivam.patel567@outlook.com,45,Female,Kolkata,West Bengal,2021-06-27,2023-10-20,Completed,PROD9432,Adidas Men's Clothing Lite S2,Fashion,Men's Clothing,Adidas,8022.63,8,5.0,128.62,Debit Card,Desktop,5.0,Fits perfectly!,False,13
ORD0004104,CUST00203,Vishal Tiwari,vishal.tiwari106@outlook.com,58,Female,Pune,Maharashtra,2021-06-28,2023-10-20,Returned,PROD5813,Puma Fitness Equipment Elite R6,Sports,Fitness Equipment,Puma,19230.81,8,0.0,183.01,Debit Card,Mobile,,,True,5
ORD0007002,CUST01708,Smita Kulkarni,smita.kulkarni401@yahoo.com,30,Male,Kochi,Kerala,2021-11-14,2023-10-20,Completed,PROD3476,LG Smart Watches Classic V3,Electronics,Smart Watches,LG,25037.62,3,15.0,86.99,Net Banking,Mobile,5.0,"Fast delivery, good packaging.",False,3
ORD0006966,CUST00001,Umesh Singh,umesh.singh934@yahoo.com,56,Female,Patna,Bihar,2021-05-06,2023-10-20,Completed,PROD1864,IKEA Home Decor Ultra V3,Home & Kitchen,Home Decor,IKEA,36944.78,10,5.0,27.37,UPI,Mobile,3.0,Saves a lot of time.,False,8
ORD0002177,CUST00455,Manish Nair,manish.nair593@yahoo.com,40,Male,Vadodara,Gujarat,2021-02-21,2023-10-20,Completed,PROD4461,OnePlus Smartphones Max G9,Electronics,Smartphones,OnePlus,9868.73,6,30.0,185.73,Net Banking,Mobile,5.0,Battery life is amazing.,False,3
ORD0008862,CUST01511,Rajesh Srivastava,rajesh.srivastava779@hotmail.com,26,Female,Chandigarh,Punjab,2021-05-17,2023-10-20,Pending,PROD8493,HP TV & Monitors Pro Z5,Electronics,TV & Monitors,HP,130963.16,1,15.0,165.98,Credit Card,Mobile,,,False,5
ORD0009973,CUST01566,Nandini Patel,nandini.patel811@outlook.com,18,Male,Coimbatore,Tamil Nadu,2021-07-30,2023-10-20,Cancelled,PROD2400,Bajaj Bedding Elite M4,Home & Kitchen,Bedding,Bajaj,5846.83,1,25.0,48.21,Credit Card,Mobile,,,False,14
ORD0007237,CUST00562,Manoj Shah,manoj.shah954@outlook.com,33,Female,Bhubaneswar,Odisha,2021-05-08,2023-10-20,Completed,PROD4999,IKEA Bedding Eco S2,Home & Kitchen,Bedding,IKEA,10658.49,9,0.0,70.86,COD,Mobile,3.0,Great quality product.,False,6
ORD0005029,CUST00683,Vikas Shah,vikas.shah360@yahoo.com,22,Male,Nagpur,Maharashtra,2021-10-26,2023-10-20,Completed,PROD4084,HP Smartphones Classic G9,Electronics,Smartphones,HP,96273.0,9,5.0,159.71,UPI,Tablet,4.0,Works perfectly as described.,False,15
ORD0003248,CUST01082,Neha Shah,neha.shah534@gmail.com,26,Male,Surat,Gujarat,2021-06-25,2023-10-20,Completed,PROD7649,UCB Men's Clothing Premium X1,Fashion,Men's Clothing,UCB,2396.36,6,0.0,24.74,Debit Card,Mobile,4.0,Exactly as shown in picture.,False,13
ORD0007684,CUST01113,Nikhil Ghosh,nikhil.ghosh745@yahoo.com,43,Female,Indore,Madhya Pradesh,2021-11-03,2023-10-20,Completed,PROD7466,Cosco Yoga & Meditation Pro G9,Sports,Yoga & Meditation,Cosco,26202.26,9,5.0,188.12,COD,Mobile,5.0,,False,3
ORD0001447,CUST02386,Manoj Shah,manoj.shah854@hotmail.com,21,Male,Bhubaneswar,Odisha,2021-07-11,2023-10-20,Cancelled,PROD7230,Apple Smart Watches Ultra Z5,Electronics,Smart Watches,Apple,30551.47,3,0.0,4.03,Debit Card,Desktop,,,False,3
ORD0001053,CUST01449,Umesh Verma,umesh.verma852@gmail.com,41,Female,Noida,Uttar Pradesh,2021-01-09,2023-10-21,Completed,PROD7387,Scholastic Self-Help Elite G9,Books,Self-Help,Scholastic,1897.67,2,0.0,69.43,UPI,Desktop,1.0,,False,11
ORD0001847,CUST00640,Gaurav Verma,gaurav.verma404@yahoo.com,58,Other,Kanpur,Uttar Pradesh,2021-10-18,2023-10-21,Completed,PROD3411,Adidas Bags Elite M4,Fashion,Bags,Adidas,3308.86,10,10.0,137.49,UPI,Mobile,5.0,Great stitching quality.,False,14
ORD0004987,CUST01419,Shivam Kumar,shivam.kumar771@outlook.com,49,Male,Gurgaon,Haryana,2021-11-12,2023-10-21,Completed,PROD4578,S. Chand Children's Books Elite A7,Books,Children's Books,S. Chand,1900.76,2,40.0,86.38,Debit Card,Desktop,4.0,,False,5
ORD0008965,CUST01537,Mohit Saxena,mohit.saxena38@yahoo.com,34,Female,Nagpur,Maharashtra,2021-10-30,2023-10-21,Completed,PROD9501,Dove Fragrances Plus Z5,Beauty,Fragrances,Dove,3422.9,7,0.0,173.84,Net Banking,Mobile,5.0,Love the packaging.,False,10
ORD0001480,CUST02885,Vinay Banerjee,vinay.banerjee529@outlook.com,38,Male,Agra,Uttar Pradesh,2021-12-29,2023-10-21,Returned,PROD6800,Cosco Outdoor Sports Max V3,Sports,Outdoor Sports,Cosco,7031.12,2,0.0,31.76,Net Banking,Tablet,,,True,11
ORD0001090,CUST00799,Tanvi Gupta,tanvi.gupta698@hotmail.com,58,Female,Coimbatore,Tamil Nadu,2021-12-22,2023-10-21,Cancelled,PROD3869,Nike Bags Max S2,Fashion,Bags,Nike,2937.33,10,0.0,66.62,Wallet,Mobile,,,False,9
ORD0006849,CUST01872,Divya Jain,divya.jain81@outlook.com,36,Male,Kanpur,Uttar Pradesh,2021-09-17,2023-10-21,Completed,PROD9613,OnePlus Smartphones Ultra K8,Electronics,Smartphones,OnePlus,140860.61,3,15.0,191.25,Debit Card,Mobile,4.0,Battery life is amazing.,False,6
ORD0000450,CUST01445,Shruti Nair,shruti.nair533@hotmail.com,25,Female,Jaipur,Rajasthan,2021-02-23,2023-10-21,Returned,PROD6297,Zara Accessories Plus X1,Fashion,Accessories,Zara,2227.23,10,10.0,108.76,UPI,Mobile,,,True,9
ORD0008433,CUST01333,Aditi Rao,aditi.rao627@outlook.com,26,Female,Kochi,Kerala,2021-01-17,2023-10-21,Completed,PROD9327,Mango Jewellery Max V3,Fashion,Jewellery,Mango,9636.17,1,15.0,124.37,UPI,Mobile,5.0,Comfortable and stylish.,False,12
ORD0000447,CUST00642,Ayaan Sharma,ayaan.sharma716@outlook.com,34,Female,Chennai,Tamil Nadu,2021-11-16,2023-10-21,Completed,PROD3921,Adidas Women's Clothing Ultra K8,Fashion,Women's Clothing,Adidas,1714.37,2,0.0,123.55,Credit Card,Mobile,5.0,Exactly as shown in picture.,False,10
ORD0003405,CUST00861,Vinay Pandey,vinay.pandey207@gmail.com,27,Female,Kolkata,West Bengal,2021-02-17,2023-10-21,Completed,PROD2939,L'Oreal Makeup Pro T10,Beauty,Makeup,L'Oreal,6032.49,4,10.0,166.38,COD,Desktop,4.0,Gentle on sensitive skin.,False,7
ORD0004775,CUST01047,Deepak Bose,deepak.bose985@outlook.com,35,Male,Agra,Uttar Pradesh,2021-09-23,2023-10-21,Completed,PROD2742,Zara Men's Clothing Premium T10,Fashion,Men's Clothing,Zara,5463.15,5,0.0,150.78,Credit Card,Tablet,4.0,Loved the colour.,False,15
ORD0002367,CUST00148,Aditi Ghosh,aditi.ghosh369@hotmail.com,20,Female,Nagpur,Maharashtra,2021-10-08,2023-10-21,Completed,PROD9786,Puma Fitness Equipment Max G9,Sports,Fitness Equipment,Puma,5930.86,8,5.0,138.77,Debit Card,Mobile,5.0,Perfect for outdoor activities.,False,14
ORD0006191,CUST01529,Harsha Reddy,harsha.reddy38@hotmail.com,23,Male,Nagpur,Maharashtra,2021-10-26,2023-10-21,Completed,PROD6935,Apple Tablets Smart S2,Electronics,Tablets,Apple,74418.77,10,0.0,151.73,UPI,Desktop,5.0,"Fast delivery, good packaging.",False,7
ORD0006155,CUST00479,Priya Verma,priya.verma45@yahoo.com,69,Female,Chennai,Tamil Nadu,2021-05-20,2023-10-21,Completed,PROD8510,Samsung Smart Watches Elite M4,Electronics,Smart Watches,Samsung,38661.27,3,10.0,168.0,Debit Card,Mobile,,Battery life is amazing.,False,8
ORD0003316,CUST02875,Swati Kulkarni,swati.kulkarni9@hotmail.com,31,Male,Kolkata,West Bengal,2021-03-27,2023-10-21,Completed,PROD7980,Apple Smartphones Plus V3,Electronics,Smartphones,Apple,27024.19,8,0.0,189.59,Debit Card,Desktop,4.0,,False,6
ORD0009663,CUST00704,Kunal Shah,kunal.shah766@outlook.com,44,Female,Kochi,Kerala,2021-07-15,2023-10-21,Cancelled,PROD5179,Oxford Non-Fiction Max Z5,Books,Non-Fiction,Oxford,1236.62,4,25.0,180.77,UPI,Mobile,,,False,4
ORD0005281,CUST01592,Tanvi Iyer,tanvi.iyer284@gmail.com,52,Male,Chennai,Tamil Nadu,2021-06-08,2023-10-21,Pending,PROD2561,IKEA Bedding Lite V3,Home & Kitchen,Bedding,IKEA,32586.15,1,15.0,2.64,UPI,Mobile,,,False,8
ORD0004961,CUST00217,Riya Gupta,riya.gupta117@gmail.com,49,Male,Ahmedabad,Gujarat,2021-01-19,2023-10-21,Completed,PROD1622,Apple Smart Watches Classic X1,Electronics,Smart Watches,Apple,85041.17,4,30.0,61.03,COD,Desktop,4.0,,False,14
ORD0006075,CUST00864,Rekha Kumar,rekha.kumar585@outlook.com,38,Female,Kanpur,Uttar Pradesh,2021-03-06,2023-10-22,Cancelled,PROD3353,IKEA Furniture Ultra A7,Home & Kitchen,Furniture,IKEA,16145.29,1,5.0,111.02,UPI,Mobile,,,False,6
ORD0008636,CUST01706,Neha Srivastava,neha.srivastava193@outlook.com,39,Male,Gurgaon,Haryana,2021-05-26,2023-10-22,Completed,PROD8140,Bosch Storage Classic S2,Home & Kitchen,Storage,Bosch,29190.73,9,0.0,20.23,Net Banking,Mobile,,,False,8
ORD0004981,CUST01456,Meera Bose,meera.bose35@gmail.com,69,Female,Noida,Uttar Pradesh,2021-11-26,2023-10-22,Completed,PROD3331,Biotique Fragrances Plus K8,Beauty,Fragrances,Biotique,6940.77,7,20.0,50.56,UPI,Mobile,,,False,4
ORD0002570,CUST00050,Manish Joshi,manish.joshi600@hotmail.com,35,Female,Bhubaneswar,Odisha,2021-03-12,2023-10-22,Completed,PROD4477,Lenovo Laptops Ultra A7,Electronics,Laptops,Lenovo,111066.0,8,10.0,176.92,UPI,Desktop,5.0,"Fast delivery, good packaging.",False,9
ORD0000768,CUST02932,Vishal Mehta,vishal.mehta838@outlook.com,18,Female,Chandigarh,Punjab,2021-10-18,2023-10-22,Completed,PROD8758,Biotique Makeup Plus X1,Beauty,Makeup,Biotique,3659.56,10,15.0,131.76,UPI,Mobile,5.0,,False,8
ORD0004874,CUST00118,Pankaj Sharma,pankaj.sharma638@yahoo.com,25,Female,Kolkata,West Bengal,2021-01-28,2023-10-22,Completed,PROD1488,Zara Accessories Smart R6,Fashion,Accessories,Zara,11211.75,5,5.0,145.99,UPI,Mobile,3.0,,False,9
ORD0004551,CUST00452,Manoj Pandey,manoj.pandey41@hotmail.com,51,Female,Agra,Uttar Pradesh,2021-01-13,2023-10-22,Completed,PROD4399,Whirlpool Furniture Pro S2,Home & Kitchen,Furniture,Whirlpool,1760.24,8,10.0,23.32,Credit Card,Mobile,4.0,Exactly what I needed.,False,2
ORD0003169,CUST00399,Mohit Malhotra,mohit.malhotra462@hotmail.com,69,Female,Gurgaon,Haryana,2021-11-09,2023-10-22,Completed,PROD6937,Nike Men's Clothing Max V3,Fashion,Men's Clothing,Nike,10907.73,4,0.0,59.66,UPI,Mobile,,,False,14
ORD0006681,CUST00023,Lakshmi Shah,lakshmi.shah922@gmail.com,61,Female,Chennai,Tamil Nadu,2021-07-21,2023-10-22,Completed,PROD8293,Under Armour Outdoor Sports Pro M4,Sports,Outdoor Sports,Under Armour,19248.12,3,0.0,103.55,Debit Card,Mobile,5.0,,False,3
ORD0005364,CUST00973,Rajan Gupta,rajan.gupta632@outlook.com,22,Female,Kolkata,West Bengal,2021-03-26,2023-10-22,Completed,PROD1421,Samsung TV & Monitors Classic K8,Electronics,TV & Monitors,Samsung,102609.6,6,25.0,146.23,Debit Card,Mobile,,Sound quality is superb.,False,12
ORD0009579,CUST01478,Riya Kulkarni,riya.kulkarni72@outlook.com,22,Female,Coimbatore,Tamil Nadu,2021-07-28,2023-10-22,Returned,PROD1138,IKEA Bedding Ultra T10,Home & Kitchen,Bedding,IKEA,45883.13,1,20.0,89.21,Debit Card,Mobile,,,True,11
ORD0008298,CUST01693,Manoj Malhotra,manoj.malhotra665@outlook.com,51,Female,Ahmedabad,Gujarat,2021-04-20,2023-10-22,Returned,PROD7642,Under Armour Fitness Equipment Smart Z5,Sports,Fitness Equipment,Under Armour,23519.83,6,10.0,151.79,Credit Card,Mobile,,,True,12
ORD0009619,CUST00544,Vikas Tiwari,vikas.tiwari754@yahoo.com,47,Female,Kanpur,Uttar Pradesh,2021-04-13,2023-10-22,Completed,PROD5229,Penguin Non-Fiction Plus T10,Books,Non-Fiction,Penguin,1064.42,9,15.0,130.35,COD,Mobile,1.0,Great for students.,False,15
ORD0004157,CUST00165,Rahul Yadav,rahul.yadav116@yahoo.com,69,Female,Chandigarh,Punjab,2021-09-02,2023-10-22,Completed,PROD7199,Lenovo Tablets Elite V3,Electronics,Tablets,Lenovo,134312.14,8,40.0,175.79,Net Banking,Mobile,3.0,Excellent performance!,False,12
ORD0004314,CUST01452,Ankit Joshi,ankit.joshi702@outlook.com,63,Female,Pune,Maharashtra,2021-07-25,2023-10-22,Completed,PROD1735,Sony Cameras Smart S2,Electronics,Cameras,Sony,68767.41,6,0.0,105.55,UPI,Mobile,3.0,,False,10
ORD0002481,CUST00627,Divya Pandey,divya.pandey693@outlook.com,66,Male,Bangalore,Karnataka,2021-12-25,2023-10-22,Completed,PROD9248,Oxford Fiction Lite Z5,Books,Fiction,Oxford,1658.18,4,0.0,65.97,Net Banking,Desktop,5.0,,False,7
ORD0006248,CUST02006,Vikas Saxena,vikas.saxena674@outlook.com,64,Male,Kolkata,West Bengal,2021-12-11,2023-10-23,Completed,PROD1244,Arihant Self-Help Max X1,Books,Self-Help,Arihant,1646.52,4,15.0,135.63,Credit Card,Mobile,3.0,,False,9
ORD0001280,CUST01241,Mohit Kumar,mohit.kumar704@gmail.com,19,Female,Visakhapatnam,Andhra Pradesh,2021-06-15,2023-10-23,Completed,PROD7587,Bajaj Cookware Plus M4,Home & Kitchen,Cookware,Bajaj,37853.59,1,10.0,77.68,Credit Card,Mobile,4.0,Perfect size for my home.,False,7
ORD0007023,CUST01207,Amit Ghosh,amit.ghosh819@hotmail.com,64,Female,Coimbatore,Tamil Nadu,2021-08-26,2023-10-23,Cancelled,PROD6475,Maybelline Men's Grooming Plus M4,Beauty,Men's Grooming,Maybelline,6022.96,8,15.0,132.64,Credit Card,Mobile,,,False,3
ORD0008011,CUST01797,Ananya Kapoor,ananya.kapoor311@outlook.com,64,Male,Kochi,Kerala,2021-11-23,2023-10-23,Cancelled,PROD2643,Puma Cycling Max X1,Sports,Cycling,Puma,1399.34,5,30.0,85.13,UPI,Mobile,,,False,7
ORD0008703,CUST00838,Deepak Nair,deepak.nair332@outlook.com,66,Female,Gurgaon,Haryana,2021-06-24,2023-10-23,Completed,PROD7685,Havells Cookware Premium G9,Home & Kitchen,Cookware,Havells,7409.58,3,30.0,27.95,COD,Mobile,5.0,Easy to assemble.,False,12
ORD0008953,CUST00605,Ananya Chatterjee,ananya.chatterjee392@yahoo.com,58,Male,Coimbatore,Tamil Nadu,2021-08-19,2023-10-23,Cancelled,PROD3372,Samsung Tablets Max V3,Electronics,Tablets,Samsung,142059.02,5,30.0,170.2,Net Banking,Mobile,,,False,4
ORD0002222,CUST00587,Kunal Singh,kunal.singh589@gmail.com,30,Female,Lucknow,Uttar Pradesh,2021-09-23,2023-10-23,Completed,PROD7765,Samsung Cameras Plus T10,Electronics,Cameras,Samsung,109743.99,2,5.0,152.68,Credit Card,Desktop,,Works perfectly as described.,False,12
ORD0009209,CUST01906,Jaya Rao,jaya.rao389@outlook.com,31,Female,Kanpur,Uttar Pradesh,2021-01-12,2023-10-23,Completed,PROD6805,Puma Men's Clothing Plus Z5,Fashion,Men's Clothing,Puma,7113.13,1,10.0,25.14,UPI,Mobile,5.0,Exactly as shown in picture.,False,13
ORD0006665,CUST01355,Yash Pandey,yash.pandey74@gmail.com,41,Male,Surat,Gujarat,2021-03-27,2023-10-23,Pending,PROD1747,Decathlon Cycling Premium R6,Sports,Cycling,Decathlon,6279.27,10,5.0,180.19,Credit Card,Mobile,,,False,11
ORD0005221,CUST01549,Aditi Gupta,aditi.gupta610@yahoo.com,23,Female,Gurgaon,Haryana,2021-04-11,2023-10-23,Completed,PROD3744,Havells Furniture Premium Z5,Home & Kitchen,Furniture,Havells,28104.45,1,5.0,30.76,COD,Mobile,4.0,Saves a lot of time.,False,9
ORD0006510,CUST02040,Kavya Verma,kavya.verma688@yahoo.com,24,Female,Bangalore,Karnataka,2021-04-10,2023-10-23,Completed,PROD2605,Samsung Headphones Classic V3,Electronics,Headphones,Samsung,97243.18,8,10.0,196.21,Net Banking,Desktop,4.0,Excellent performance!,False,15
ORD0001912,CUST01478,Riya Kulkarni,riya.kulkarni72@outlook.com,22,Female,Coimbatore,Tamil Nadu,2021-07-28,2023-10-23,Completed,PROD8559,OnePlus Smartphones Lite X1,Electronics,Smartphones,OnePlus,48395.43,6,5.0,6.79,Credit Card,Mobile,2.0,,False,14
