order_id,customer_id,customer_name,customer_email,customer_age,customer_gender,customer_city,customer_state,registration_date,order_date,order_status,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_percent,shipping_cost,payment_method,device_type,rating,review_text,is_returned,delivery_days,total_amount,profit_margin,order_month,order_year,order_quarter,order_day_of_week,order_month_year,is_weekend,customer_tenure_days,delivery_status,discount_bucket,price_tier
ORD0004949,CUST00854,Shruti Srivastava,shruti.srivastava628@hotmail.com,20,Other,Pune,Maharashtra,2021-02-07,2023-07-10,Completed,PROD1035,Levi's Women's Clothing Plus T10,Fashion,Women's Clothing,Levi's,14667.56,6,25.0,33.52,Credit Card,Mobile,4.0,Comfortable and stylish.,False,15,66037.54,40.0,7,2023,3,Monday,2023-07,False,883,Slow,Medium (11-25%),Premium
ORD0005179,CUST00899,Rajan Das,rajan.das925@hotmail.com,31,Female,Nagpur,Maharashtra,2021-10-07,2023-07-10,Cancelled,PROD7514,S. Chand Children's Books Pro Z5,Books,Children's Books,S. Chand,150.75,9,0.0,69.37,Credit Card,Desktop,4.0,No Review,False,12,1426.12,40.0,7,2023,3,Monday,2023-07,False,641,Slow,No Discount,Budget
ORD0000629,CUST00693,Rahul Reddy,rahul.reddy656@hotmail.com,27,Male,Vadodara,Gujarat,2021-06-22,2023-07-10,Returned,PROD7723,Samsung Smartphones Elite V3,Electronics,Smartphones,Samsung,72399.35,9,40.0,84.69,UPI,Mobile,4.0,No Review,True,5,391041.18,40.0,7,2023,3,Monday,2023-07,False,748,Normal,High (26-50%),Luxury
ORD0002586,CUST02483,Amit Kapoor,amit.kapoor750@gmail.com,65,Male,Agra,Uttar Pradesh,2021-02-20,2023-07-11,Cancelled,PROD7313,Samsung TV & Monitors Max G9,Electronics,TV & Monitors,Samsung,77066.26,2,0.0,98.2,Debit Card,Mobile,4.0,No Review,False,5,154230.72,40.0,7,2023,3,Tuesday,2023-07,False,871,Normal,No Discount,Luxury
ORD0006297,CUST01456,Meera Bose,meera.bose35@gmail.com,69,Female,Noida,Uttar Pradesh,2021-11-26,2023-07-11,Completed,PROD2794,Adidas Bags Lite V3,Fashion,Bags,Adidas,12990.89,6,0.0,151.49,UPI,Mobile,4.0,Fits perfectly!,False,9,78096.83,40.0,7,2023,3,Tuesday,2023-07,False,592,Normal,No Discount,Premium
ORD0001629,CUST00721,Vishal Malhotra,vishal.malhotra254@hotmail.com,21,Male,Indore,Madhya Pradesh,2021-12-25,2023-07-11,Completed,PROD9861,LG Headphones Eco Z5,Electronics,Headphones,LG,93018.73,9,20.0,106.85,Credit Card,Desktop,4.0,No Review,False,15,669841.71,40.0,7,2023,3,Tuesday,2023-07,False,563,Slow,Medium (11-25%),Luxury
ORD0005098,CUST02888,Bhavna Verma,bhavna.verma321@yahoo.com,56,Female,Bhopal,Madhya Pradesh,2021-12-30,2023-07-11,Cancelled,PROD3859,Hot Wheels Action Figures Lite M4,Toys,Action Figures,Hot Wheels,4108.03,7,25.0,74.9,Net Banking,Desktop,4.0,No Review,False,4,21642.06,40.0,7,2023,3,Tuesday,2023-07,False,558,Fast,Medium (11-25%),Mid-range
ORD0006610,CUST00493,Amara Pandey,amara.pandey851@outlook.com,45,Female,Visakhapatnam,Andhra Pradesh,2021-07-09,2023-07-11,Completed,PROD4605,Puma Bags Max S2,Fashion,Bags,Puma,11450.58,3,25.0,115.1,COD,Mobile,2.0,No Review,False,3,25878.9,40.0,7,2023,3,Tuesday,2023-07,False,732,Fast,Medium (11-25%),Premium
ORD0007707,CUST00723,Umesh Banerjee,umesh.banerjee135@yahoo.com,23,Female,Hyderabad,Telangana,2021-10-24,2023-07-11,Returned,PROD2038,LG Laptops Smart V3,Electronics,Laptops,LG,10481.07,3,10.0,109.32,UPI,Tablet,4.0,No Review,True,14,28408.21,40.0,7,2023,3,Tuesday,2023-07,False,625,Slow,Low (1-10%),Premium
ORD0002710,CUST02005,Kavya Das,kavya.das39@outlook.com,38,Female,Agra,Uttar Pradesh,2021-11-28,2023-07-11,Cancelled,PROD4895,Adidas Team Sports Elite R6,Sports,Team Sports,Adidas,11191.54,8,0.0,160.37,Debit Card,Mobile,4.0,No Review,False,11,89692.69,40.0,7,2023,3,Tuesday,2023-07,False,590,Slow,No Discount,Premium
ORD0004101,CUST01398,Nikhil Shah,nikhil.shah673@hotmail.com,57,Male,Bangalore,Karnataka,2021-07-19,2023-07-11,Cancelled,PROD6063,Nike Accessories Lite A7,Fashion,Accessories,Nike,3811.37,4,5.0,126.78,Debit Card,Desktop,4.0,No Review,False,8,14609.99,40.0,7,2023,3,Tuesday,2023-07,False,722,Normal,Low (1-10%),Mid-range
ORD0002641,CUST01061,Arjun Ghosh,arjun.ghosh189@outlook.com,54,Female,Pune,Maharashtra,2021-06-24,2023-07-12,Completed,PROD7870,Zara Men's Clothing Plus T10,Fashion,Men's Clothing,Zara,14736.59,10,0.0,60.43,Debit Card,Mobile,4.0,Fits perfectly!,False,11,147426.33,40.0,7,2023,3,Wednesday,2023-07,False,748,Slow,No Discount,Premium
ORD0006548,CUST00765,Shivam Rao,shivam.rao297@gmail.com,36,Male,Coimbatore,Tamil Nadu,2021-03-20,2023-07-12,Cancelled,PROD9751,Lenovo Laptops Plus M4,Electronics,Laptops,Lenovo,16317.27,2,10.0,95.12,Credit Card,Mobile,4.0,No Review,False,13,29466.21,40.0,7,2023,3,Wednesday,2023-07,False,844,Slow,Low (1-10%),Premium
ORD0003417,CUST01680,Gaurav Patel,gaurav.patel807@gmail.com,69,Female,Mumbai,Maharashtra,2021-07-21,2023-07-12,Completed,PROD2593,HP Cameras Premium A7,Electronics,Cameras,HP,123915.02,9,0.0,143.67,Credit Card,Mobile,5.0,No Review,False,14,1115378.85,40.0,7,2023,3,Wednesday,2023-07,False,721,Slow,No Discount,Luxury
ORD0002475,CUST01071,Zara Iyer,zara.iyer68@yahoo.com,39,Male,Lucknow,Uttar Pradesh,2021-05-11,2023-07-12,Completed,PROD5797,Puma Jewellery Classic X1,Fashion,Jewellery,Puma,11277.61,7,15.0,186.48,COD,Mobile,3.0,No Review,False,10,67288.26,40.0,7,2023,3,Wednesday,2023-07,False,792,Normal,Medium (11-25%),Premium
ORD0003545,CUST01022,Nikhil Singh,nikhil.singh912@gmail.com,35,Female,Chennai,Tamil Nadu,2021-01-23,2023-07-12,Returned,PROD6543,Puma Footwear Elite T10,Fashion,Footwear,Puma,6962.16,7,40.0,141.98,UPI,Mobile,4.0,No Review,True,14,29383.05,40.0,7,2023,3,Wednesday,2023-07,False,900,Slow,High (26-50%),Mid-range
ORD0001089,CUST01421,Nandini Iyer,nandini.iyer244@outlook.com,27,Female,Bhubaneswar,Odisha,2021-11-26,2023-07-12,Completed,PROD3407,Sony Cameras Smart K8,Electronics,Cameras,Sony,15890.13,4,10.0,94.75,UPI,Tablet,4.0,Battery life is amazing.,False,3,57299.22,40.0,7,2023,3,Wednesday,2023-07,False,593,Fast,Low (1-10%),Premium
ORD0001902,CUST01051,Saurabh Sharma,saurabh.sharma110@yahoo.com,39,Male,Gurgaon,Haryana,2021-03-09,2023-07-13,Completed,PROD3828,HarperCollins Comics Elite G9,Books,Comics,HarperCollins,116.38,9,0.0,171.55,Debit Card,Desktop,4.0,No Review,False,14,1218.97,40.0,7,2023,3,Thursday,2023-07,False,856,Slow,No Discount,Budget
ORD0008163,CUST01176,Pankaj Yadav,pankaj.yadav477@gmail.com,54,Female,Gurgaon,Haryana,2021-11-17,2023-07-13,Completed,PROD7493,Samsung TV & Monitors Smart Z5,Electronics,TV & Monitors,Samsung,30633.45,8,30.0,111.4,Credit Card,Desktop,5.0,"Fast delivery, good packaging.",False,9,171658.72,40.0,7,2023,3,Thursday,2023-07,False,603,Normal,High (26-50%),Premium
ORD0006179,CUST01428,Ankit Shah,ankit.shah488@hotmail.com,49,Male,Coimbatore,Tamil Nadu,2021-08-23,2023-07-13,Completed,PROD5369,Samsung Tablets Smart S2,Electronics,Tablets,Samsung,125293.43,1,10.0,170.57,Net Banking,Mobile,5.0,"Fast delivery, good packaging.",False,8,112934.66,40.0,7,2023,3,Thursday,2023-07,False,689,Normal,Low (1-10%),Luxury
ORD0006835,CUST00207,Chetan Nair,chetan.nair811@hotmail.com,25,Male,Visakhapatnam,Andhra Pradesh,2021-11-27,2023-07-13,Completed,PROD4362,Zara Men's Clothing Elite T10,Fashion,Men's Clothing,Zara,6107.96,8,10.0,15.37,Credit Card,Mobile,4.0,Fits perfectly!,False,10,43992.68,40.0,7,2023,3,Thursday,2023-07,False,593,Normal,Low (1-10%),Mid-range
ORD0008621,CUST01397,Manish Banerjee,manish.banerjee587@gmail.com,33,Female,Pune,Maharashtra,2021-04-20,2023-07-13,Returned,PROD8965,Sony Tablets Premium R6,Electronics,Tablets,Sony,21823.45,3,0.0,39.33,UPI,Tablet,4.0,No Review,True,10,65509.68,40.0,7,2023,3,Thursday,2023-07,False,814,Normal,No Discount,Premium
ORD0005220,CUST01744,Smita Mehta,smita.mehta325@yahoo.com,47,Other,Kanpur,Uttar Pradesh,2021-04-06,2023-07-13,Pending,PROD7699,OnePlus Tablets Max G9,Electronics,Tablets,OnePlus,80921.68,3,40.0,63.6,UPI,Mobile,4.0,No Review,False,8,145722.62,40.0,7,2023,3,Thursday,2023-07,False,828,Normal,High (26-50%),Luxury
ORD0009040,CUST00294,Deepa Das,deepa.das302@outlook.com,52,Female,Noida,Uttar Pradesh,2021-06-04,2023-07-13,Completed,PROD2993,UCB Footwear Lite V3,Fashion,Footwear,UCB,14233.51,8,10.0,6.83,Net Banking,Desktop,2.0,No Review,False,14,102488.1,40.0,7,2023,3,Thursday,2023-07,False,769,Slow,Low (1-10%),Premium
ORD0005512,CUST01881,Varun Das,varun.das931@hotmail.com,62,Male,Bangalore,Karnataka,2021-05-18,2023-07-13,Cancelled,PROD8486,Zara Women's Clothing Ultra R6,Fashion,Women's Clothing,Zara,6989.56,1,5.0,0.47,Net Banking,Desktop,4.0,No Review,False,2,6640.55,40.0,7,2023,3,Thursday,2023-07,False,786,Fast,Low (1-10%),Mid-range
ORD0009690,CUST01153,Varun Chatterjee,varun.chatterjee920@outlook.com,55,Female,Jaipur,Rajasthan,2021-05-12,2023-07-13,Completed,PROD4712,Arihant Educational Plus V3,Books,Educational,Arihant,1977.13,9,0.0,73.85,Credit Card,Mobile,5.0,"Fast delivery, original copy.",False,6,17868.02,40.0,7,2023,3,Thursday,2023-07,False,792,Normal,No Discount,Economy
ORD0001465,CUST00194,Rajesh Malhotra,rajesh.malhotra52@yahoo.com,28,Female,Surat,Gujarat,2021-03-09,2023-07-13,Pending,PROD6943,Nike Women's Clothing Ultra V3,Fashion,Women's Clothing,Nike,6607.59,4,15.0,146.66,COD,Desktop,4.0,No Review,False,11,22612.47,40.0,7,2023,3,Thursday,2023-07,False,856,Slow,Medium (11-25%),Mid-range
ORD0009846,CUST01177,Shivam Chatterjee,shivam.chatterjee756@yahoo.com,31,Female,Coimbatore,Tamil Nadu,2021-08-22,2023-07-14,Completed,PROD2774,Fisher-Price Remote Control Plus V3,Toys,Remote Control,Fisher-Price,2640.94,6,30.0,56.5,Wallet,Mobile,4.0,Great educational toy.,False,12,11148.45,40.0,7,2023,3,Friday,2023-07,False,691,Slow,High (26-50%),Mid-range
ORD0003849,CUST01340,Manish Mehta,manish.mehta887@gmail.com,69,Male,Chandigarh,Punjab,2021-11-19,2023-07-14,Returned,PROD3156,Lakme Men's Grooming Classic K8,Beauty,Men's Grooming,Lakme,6936.72,6,5.0,72.5,UPI,Mobile,4.0,No Review,True,13,39611.8,40.0,7,2023,3,Friday,2023-07,False,602,Slow,Low (1-10%),Mid-range
ORD0003584,CUST01989,Aditi Kapoor,aditi.kapoor132@hotmail.com,46,Male,Noida,Uttar Pradesh,2021-07-27,2023-07-14,Completed,PROD8747,UCB Jewellery Max G9,Fashion,Jewellery,UCB,8211.83,5,5.0,54.11,Credit Card,Mobile,1.0,Great stitching quality.,False,3,39060.3,40.0,7,2023,3,Friday,2023-07,False,717,Fast,Low (1-10%),Mid-range
ORD0005519,CUST00523,Ankit Yadav,ankit.yadav291@outlook.com,54,Female,Lucknow,Uttar Pradesh,2021-06-01,2023-07-14,Completed,PROD2003,Lenovo Laptops Plus X1,Electronics,Laptops,Lenovo,92016.83,1,10.0,3.39,Net Banking,Mobile,5.0,No Review,False,12,82818.54,40.0,7,2023,3,Friday,2023-07,False,773,Slow,Low (1-10%),Luxury
ORD0007948,CUST01509,Neha Banerjee,neha.banerjee375@hotmail.com,34,Female,Bhopal,Madhya Pradesh,2021-09-06,2023-07-14,Completed,PROD3935,Adidas Jewellery Eco M4,Fashion,Jewellery,Adidas,5951.78,2,10.0,111.67,UPI,Mobile,3.0,Great stitching quality.,False,7,10824.87,40.0,7,2023,3,Friday,2023-07,False,676,Normal,Low (1-10%),Mid-range
ORD0009784,CUST02225,Yash Joshi,yash.joshi570@outlook.com,59,Female,Bangalore,Karnataka,2021-10-31,2023-07-14,Completed,PROD4292,Samsung Laptops Pro T10,Electronics,Laptops,Samsung,110499.22,6,5.0,5.58,Debit Card,Tablet,4.0,Excellent performance!,False,2,629851.13,40.0,7,2023,3,Friday,2023-07,False,621,Fast,Low (1-10%),Luxury
ORD0005008,CUST00188,Akash Chatterjee,akash.chatterjee518@outlook.com,45,Other,Kanpur,Uttar Pradesh,2021-07-20,2023-07-14,Completed,PROD9521,L'Oreal Wellness Pro A7,Beauty,Wellness,L'Oreal,2814.0,5,0.0,179.42,Credit Card,Desktop,5.0,No Review,False,13,14249.42,40.0,7,2023,3,Friday,2023-07,False,724,Slow,No Discount,Mid-range
ORD0009403,CUST00797,Rajesh Saxena,rajesh.saxena534@yahoo.com,45,Female,Kolkata,West Bengal,2021-11-16,2023-07-14,Completed,PROD6037,Dell Smartphones Max G9,Electronics,Smartphones,Dell,111614.07,1,20.0,120.27,Credit Card,Mobile,5.0,No Review,False,2,89411.53,40.0,7,2023,3,Friday,2023-07,False,605,Fast,Medium (11-25%),Luxury
ORD0006562,CUST02559,Deepak Nair,deepak.nair725@gmail.com,26,Female,Indore,Madhya Pradesh,2021-12-19,2023-07-14,Completed,PROD8703,H&M Women's Clothing Elite Z5,Fashion,Women's Clothing,H&M,4132.45,2,10.0,139.72,Debit Card,Mobile,5.0,Fits perfectly!,False,11,7578.13,40.0,7,2023,3,Friday,2023-07,False,572,Slow,Low (1-10%),Mid-range
ORD0009118,CUST01557,Varun Das,varun.das608@yahoo.com,27,Male,Kanpur,Uttar Pradesh,2021-11-24,2023-07-14,Completed,PROD3384,OnePlus Smartphones Elite M4,Electronics,Smartphones,OnePlus,108114.1,4,0.0,129.55,Credit Card,Mobile,3.0,No Review,False,9,432585.95,40.0,7,2023,3,Friday,2023-07,False,597,Normal,No Discount,Luxury
ORD0007902,CUST00946,Akash Yadav,akash.yadav690@outlook.com,33,Female,Bhubaneswar,Odisha,2021-08-15,2023-07-14,Returned,PROD1692,HP Smartphones Max G9,Electronics,Smartphones,HP,4782.98,7,15.0,19.49,Debit Card,Tablet,4.0,No Review,True,4,28478.22,40.0,7,2023,3,Friday,2023-07,False,698,Fast,Medium (11-25%),Mid-range
ORD0004715,CUST02723,Yash Mishra,yash.mishra939@gmail.com,53,Male,Coimbatore,Tamil Nadu,2021-11-27,2023-07-15,Cancelled,PROD4088,Philips Kitchen Appliances Smart V3,Home & Kitchen,Kitchen Appliances,Philips,12868.73,2,25.0,116.23,Debit Card,Mobile,4.0,No Review,False,8,19419.32,40.0,7,2023,3,Saturday,2023-07,True,595,Normal,Medium (11-25%),Premium
ORD0002852,CUST01227,Deepa Iyer,deepa.iyer455@gmail.com,50,Other,Patna,Bihar,2021-12-08,2023-07-15,Returned,PROD1826,L'Oreal Wellness Elite Z5,Beauty,Wellness,L'Oreal,3471.34,2,5.0,103.33,UPI,Mobile,4.0,No Review,True,14,6698.88,40.0,7,2023,3,Saturday,2023-07,True,584,Slow,Low (1-10%),Mid-range
ORD0006171,CUST02402,Rohit Das,rohit.das179@gmail.com,26,Male,Hyderabad,Telangana,2021-07-26,2023-07-15,Cancelled,PROD6766,H&M Women's Clothing Plus M4,Fashion,Women's Clothing,H&M,3096.26,6,20.0,134.74,Debit Card,Desktop,4.0,No Review,False,12,14996.79,40.0,7,2023,3,Saturday,2023-07,True,719,Slow,Medium (11-25%),Mid-range
ORD0009922,CUST01543,Zara Iyer,zara.iyer927@hotmail.com,70,Male,Chennai,Tamil Nadu,2021-10-12,2023-07-15,Completed,PROD1104,Mango Accessories Elite G9,Fashion,Accessories,Mango,10666.49,7,5.0,197.75,Net Banking,Tablet,4.0,Great stitching quality.,False,7,71129.91,40.0,7,2023,3,Saturday,2023-07,True,641,Normal,Low (1-10%),Premium
ORD0001337,CUST00886,Sunita Singh,sunita.singh584@yahoo.com,29,Female,Bhopal,Madhya Pradesh,2021-02-12,2023-07-15,Completed,PROD5740,HarperCollins Children's Books Smart Z5,Books,Children's Books,HarperCollins,1318.19,10,15.0,70.3,COD,Desktop,4.0,Very informative read.,False,6,11274.92,40.0,7,2023,3,Saturday,2023-07,True,883,Normal,Medium (11-25%),Economy
ORD0005103,CUST00722,Ankit Sharma,ankit.sharma454@yahoo.com,53,Male,Hyderabad,Telangana,2021-07-15,2023-07-15,Completed,PROD7683,Prestige Storage Smart V3,Home & Kitchen,Storage,Prestige,10833.93,5,0.0,152.76,Wallet,Mobile,5.0,Perfect size for my home.,False,10,54322.41,40.0,7,2023,3,Saturday,2023-07,True,730,Normal,No Discount,Premium
ORD0005564,CUST01361,Smita Nair,smita.nair881@outlook.com,41,Female,Mumbai,Maharashtra,2021-07-20,2023-07-16,Completed,PROD7142,Scholastic Children's Books Elite M4,Books,Children's Books,Scholastic,1802.36,9,20.0,18.11,COD,Tablet,5.0,No Review,False,2,12995.1,40.0,7,2023,3,Sunday,2023-07,True,726,Fast,Medium (11-25%),Economy
ORD0003205,CUST01267,Suresh Kumar,suresh.kumar109@outlook.com,68,Female,Coimbatore,Tamil Nadu,2021-10-28,2023-07-16,Cancelled,PROD4202,Bajaj Storage Premium K8,Home & Kitchen,Storage,Bajaj,42107.04,8,0.0,81.91,UPI,Mobile,4.0,No Review,False,13,336938.23,40.0,7,2023,3,Sunday,2023-07,True,626,Slow,No Discount,Premium
ORD0003422,CUST00670,Nandini Shah,nandini.shah805@outlook.com,69,Male,Bhopal,Madhya Pradesh,2021-05-05,2023-07-16,Completed,PROD8683,Dell Tablets Plus G9,Electronics,Tablets,Dell,54605.83,5,0.0,161.06,Net Banking,Mobile,1.0,Great value for money.,False,2,273190.21,40.0,7,2023,3,Sunday,2023-07,True,802,Fast,No Discount,Luxury
ORD0005329,CUST00869,Pooja Patel,pooja.patel14@yahoo.com,68,Female,Coimbatore,Tamil Nadu,2021-10-08,2023-07-16,Cancelled,PROD7242,Zara Footwear Classic V3,Fashion,Footwear,Zara,10035.66,7,10.0,152.49,UPI,Desktop,4.0,No Review,False,14,63377.15,40.0,7,2023,3,Sunday,2023-07,True,646,Slow,Low (1-10%),Premium
ORD0004194,CUST01171,Riya Rao,riya.rao505@yahoo.com,39,Male,Noida,Uttar Pradesh,2021-03-23,2023-07-17,Completed,PROD8986,Sony Tablets Premium A7,Electronics,Tablets,Sony,23931.44,7,0.0,92.92,UPI,Desktop,5.0,Great value for money.,False,13,167613.0,40.0,7,2023,3,Monday,2023-07,False,846,Slow,No Discount,Premium
ORD0001899,CUST01559,Sanya Sharma,sanya.sharma124@hotmail.com,34,Female,Bhubaneswar,Odisha,2021-10-08,2023-07-17,Completed,PROD8828,HP Smart Watches Elite T10,Electronics,Smart Watches,HP,118386.15,9,0.0,12.03,Debit Card,Desktop,4.0,"Fast delivery, good packaging.",False,4,1065487.38,40.0,7,2023,3,Monday,2023-07,False,647,Fast,No Discount,Luxury
ORD0003574,CUST02548,Jaya Chauhan,jaya.chauhan780@outlook.com,24,Female,Agra,Uttar Pradesh,2021-11-07,2023-07-17,Completed,PROD8143,Sony TV & Monitors Pro K8,Electronics,TV & Monitors,Sony,97578.28,4,30.0,83.41,COD,Mobile,2.0,Excellent performance!,False,3,273302.59,40.0,7,2023,3,Monday,2023-07,False,617,Fast,High (26-50%),Luxury
ORD0008029,CUST00865,Umesh Singh,umesh.singh674@outlook.com,31,Male,Hyderabad,Telangana,2021-09-25,2023-07-17,Pending,PROD7476,Levi's Bags Lite X1,Fashion,Bags,Levi's,3087.74,2,20.0,185.99,COD,Mobile,4.0,No Review,False,10,5126.37,40.0,7,2023,3,Monday,2023-07,False,660,Normal,Medium (11-25%),Mid-range
ORD0003396,CUST00180,Pooja Kumar,pooja.kumar13@yahoo.com,68,Male,Vadodara,Gujarat,2021-10-03,2023-07-17,Completed,PROD1294,Mango Men's Clothing Max T10,Fashion,Men's Clothing,Mango,5897.94,4,0.0,170.16,Credit Card,Desktop,4.0,Loved the colour.,False,8,23761.92,40.0,7,2023,3,Monday,2023-07,False,652,Normal,No Discount,Mid-range
ORD0001516,CUST01676,Vishal Shah,vishal.shah544@gmail.com,46,Female,Nagpur,Maharashtra,2021-05-14,2023-07-17,Completed,PROD7326,Nike Outdoor Sports Ultra K8,Sports,Outdoor Sports,Nike,12970.75,3,0.0,1.85,UPI,Mobile,4.0,Great for workouts!,False,6,38914.1,40.0,7,2023,3,Monday,2023-07,False,794,Normal,No Discount,Premium
ORD0006357,CUST01081,Suresh Agarwal,suresh.agarwal404@gmail.com,41,Male,Chennai,Tamil Nadu,2021-08-07,2023-07-17,Completed,PROD8970,Lenovo Laptops Classic T10,Electronics,Laptops,Lenovo,145310.61,9,40.0,161.58,Net Banking,Mobile,1.0,Works perfectly as described.,False,6,784838.87,40.0,7,2023,3,Monday,2023-07,False,709,Normal,High (26-50%),Luxury
ORD0007748,CUST02367,Lakshmi Bose,lakshmi.bose238@gmail.com,51,Female,Kolkata,West Bengal,2021-04-18,2023-07-17,Completed,PROD8674,Funskool Action Figures Ultra T10,Toys,Action Figures,Funskool,2300.42,3,40.0,67.47,Credit Card,Desktop,3.0,No Review,False,10,4208.23,40.0,7,2023,3,Monday,2023-07,False,820,Normal,High (26-50%),Mid-range
ORD0003098,CUST01682,Rohit Mehta,rohit.mehta754@gmail.com,52,Female,Kolkata,West Bengal,2021-11-20,2023-07-17,Completed,PROD6528,Prestige Kitchen Appliances Eco T10,Home & Kitchen,Kitchen Appliances,Prestige,8794.5,2,5.0,138.28,UPI,Desktop,5.0,Great quality product.,False,5,16847.83,40.0,7,2023,3,Monday,2023-07,False,604,Normal,Low (1-10%),Mid-range
ORD0001567,CUST00108,Bhavna Kapoor,bhavna.kapoor670@gmail.com,24,Male,Kochi,Kerala,2021-09-23,2023-07-17,Completed,PROD2671,Mango Men's Clothing Elite V3,Fashion,Men's Clothing,Mango,2303.15,1,5.0,51.32,UPI,Desktop,2.0,Loved the colour.,False,6,2239.31,40.0,7,2023,3,Monday,2023-07,False,662,Normal,Low (1-10%),Mid-range
ORD0003969,CUST00776,Ananya Kapoor,ananya.kapoor239@gmail.com,20,Male,Kanpur,Uttar Pradesh,2021-09-17,2023-07-18,Completed,PROD5912,UCB Footwear Max M4,Fashion,Footwear,UCB,8119.08,1,30.0,120.2,UPI,Desktop,4.0,Nice quality fabric.,False,7,5803.56,40.0,7,2023,3,Tuesday,2023-07,False,669,Normal,High (26-50%),Mid-range
ORD0008088,CUST01158,Rahul Agarwal,rahul.agarwal138@gmail.com,22,Female,Pune,Maharashtra,2021-10-09,2023-07-18,Completed,PROD7449,HarperCollins Fiction Classic K8,Books,Fiction,HarperCollins,439.57,9,0.0,158.08,UPI,Tablet,5.0,Gripping storyline.,False,10,4114.21,40.0,7,2023,3,Tuesday,2023-07,False,647,Normal,No Discount,Budget
ORD0008264,CUST00754,Sneha Ghosh,sneha.ghosh405@yahoo.com,62,Male,Noida,Uttar Pradesh,2021-06-18,2023-07-18,Completed,PROD3733,Bosch Kitchen Appliances Pro S2,Home & Kitchen,Kitchen Appliances,Bosch,26797.64,6,25.0,196.9,Credit Card,Mobile,5.0,No Review,False,6,120786.28,40.0,7,2023,3,Tuesday,2023-07,False,760,Normal,Medium (11-25%),Premium
ORD0004619,CUST01130,Divya Iyer,divya.iyer244@yahoo.com,60,Female,Chennai,Tamil Nadu,2021-03-18,2023-07-18,Completed,PROD5232,Lenovo Laptops Ultra R6,Electronics,Laptops,Lenovo,40728.47,1,0.0,191.31,UPI,Mobile,1.0,Highly recommend this product.,False,15,40919.78,40.0,7,2023,3,Tuesday,2023-07,False,852,Slow,No Discount,Premium
ORD0000705,CUST00275,Lakshmi Pandey,lakshmi.pandey294@hotmail.com,37,Male,Delhi,Delhi,2021-08-11,2023-07-18,Returned,PROD8177,Puma Cycling Elite M4,Sports,Cycling,Puma,18030.94,6,0.0,88.09,COD,Mobile,4.0,No Review,True,7,108273.73,40.0,7,2023,3,Tuesday,2023-07,False,706,Normal,No Discount,Premium
ORD0005123,CUST01919,Chetan Tiwari,chetan.tiwari704@outlook.com,57,Male,Visakhapatnam,Andhra Pradesh,2021-02-04,2023-07-18,Pending,PROD4980,Sony Laptops Classic K8,Electronics,Laptops,Sony,116045.55,3,0.0,15.13,Net Banking,Desktop,4.0,No Review,False,3,348151.78,40.0,7,2023,3,Tuesday,2023-07,False,894,Fast,No Discount,Luxury
ORD0007545,CUST00536,Yash Kumar,yash.kumar697@outlook.com,33,Male,Bhopal,Madhya Pradesh,2021-04-03,2023-07-19,Completed,PROD9416,Havells Kitchen Appliances Max G9,Home & Kitchen,Kitchen Appliances,Havells,47233.78,10,15.0,6.63,UPI,Mobile,4.0,No Review,False,2,401493.76,40.0,7,2023,3,Wednesday,2023-07,False,837,Fast,Medium (11-25%),Premium
ORD0002078,CUST00327,Swati Gupta,swati.gupta699@hotmail.com,52,Female,Kanpur,Uttar Pradesh,2021-09-23,2023-07-19,Returned,PROD6489,Samsung TV & Monitors Classic G9,Electronics,TV & Monitors,Samsung,25835.12,4,0.0,39.03,COD,Mobile,4.0,No Review,True,10,103379.51,40.0,7,2023,3,Wednesday,2023-07,False,664,Normal,No Discount,Premium
ORD0002943,CUST00801,Vinay Kulkarni,vinay.kulkarni163@gmail.com,44,Male,Mumbai,Maharashtra,2021-10-07,2023-07-19,Returned,PROD5272,Philips Storage Plus Z5,Home & Kitchen,Storage,Philips,13891.94,3,10.0,71.92,Debit Card,Desktop,4.0,No Review,True,11,37580.16,40.0,7,2023,3,Wednesday,2023-07,False,650,Slow,Low (1-10%),Premium
ORD0007022,CUST01203,Zara Saxena,zara.saxena856@hotmail.com,50,Male,Surat,Gujarat,2021-01-09,2023-07-19,Completed,PROD7824,Bosch Bedding Pro G9,Home & Kitchen,Bedding,Bosch,13932.79,1,0.0,181.35,Net Banking,Tablet,4.0,Very sturdy and durable.,False,12,14114.14,40.0,7,2023,3,Wednesday,2023-07,False,921,Slow,No Discount,Premium
ORD0000579,CUST01284,Manish Kulkarni,manish.kulkarni402@yahoo.com,63,Male,Nagpur,Maharashtra,2021-05-16,2023-07-19,Pending,PROD1358,LG Tablets Elite S2,Electronics,Tablets,LG,130673.44,7,10.0,193.33,Debit Card,Desktop,4.0,No Review,False,10,823436.0,40.0,7,2023,3,Wednesday,2023-07,False,794,Normal,Low (1-10%),Luxury
ORD0005509,CUST00039,Shivam Joshi,shivam.joshi861@yahoo.com,64,Female,Kochi,Kerala,2021-11-17,2023-07-19,Completed,PROD6350,Prestige Cookware Eco G9,Home & Kitchen,Cookware,Prestige,24358.21,4,0.0,141.25,COD,Desktop,4.0,Exactly what I needed.,False,15,97574.09,40.0,7,2023,3,Wednesday,2023-07,False,609,Slow,No Discount,Premium
